cleaned_text	lemm_text
Я не могу поверить что мы летим на Гавайи а тебя там не будет.	я мочь поверить лететь гавайи быть
Я буду там.	я быть там
Хорошие кадры.	хороший кадр
Я изучала его в высшей школе. Я это сказала?	я изучать высокий школа я это сказать
Итак где ты...	итак ты
Итак где ты...	итак ты
Где ты научился...	где научиться
Извините.	извинить
Я не могу делать это так.	я мочь делать это так
Что?	что
Сними очки.	снять очки
Спасибо.	спасибо
- Я говорю... Да. - Что я должна сказать?	я говорить да что должный сказать
Это больно?	это больно
- Нет, это не больно. - Это? Или это?	нет это больно это или это
Это мило. Это классно.	это мило это классно
Извини.	извинить
И посмотреть вот так?	и посмотреть так
Привет, привет.	привет привет
Это хорошо? Это выглядит хорошо?	это хорошо это выглядеть хорошо
Я забыла что работаю с ним. Извините.	я забыть работать он извинить
Извините.	извинить
Нету дома.	нету дом
Так хорошо.	так хорошо
Посмотрите кто имеет свою рекламу на логотипе канала.	посмотреть иметь реклама логотип канал
- Сцена. - И снято!	сцена и снятой
Титры переведены Barberee :)))	титр перевести barberee
